MeanTempError,MaxTempError,TempFluctuation,AvgHeaterPower,AvgConveyorSpeed,PeakMotorCurrent,RMSVibration,OperatingHours,QualityScore,MaintenanceScore,QualityRisk,MaintenanceRisk
1.84183690907264,3.63500801005932,3.91111786132852,100,0.921492590246985,2.65119720791823,0.158292106265205,517.25,0.128401192985431,0.289744600054721,Low,Low
2.15624922567886,4.81345736858731,3.88385799579176,100,0.922751013923919,2.65753815401702,0.159457219494054,517.45,0.133574219281849,0.294575154763582,Low,Low
2.46253404195364,5.79807531669562,3.78865088429578,100,0.923927874625917,2.66439180892101,0.159180100530273,517.65,0.137428548397907,0.296679035551031,Low,Low
3.94556169171161,9.54394775042891,3.572814572186,100,0.925015644460646,2.67173350687361,0.159860347292878,517.85,0.150180357713106,0.300899792442391,Low,Low
7.0380982912395,20.4669478872773,2.94845707012751,100,0.926007365413295,2.67953682569027,0.157130111807098,518.05,0.181451252918877,0.298394572635314,Low,Low
12.1774395934294,30.8605442371966,2.85604306918542,100,0.926896693854117,2.68777368184984,0.15720578269489,518.25,0.222031011995095,0.301724325544888,Low,Low
19.0160603935007,41.5755515987558,2.73564364983094,100,0.927677941116019,2.69641443156486,0.156764216501366,518.45,0.267486909536801,0.304157702537789,Low,Low
28.1210957439465,50.6700771534892,2.59170682152262,100,0.928346109882613,2.70542797746726,0.156564782656126,518.65,0.314321180956074,0.30721884989162,Low,Low
38.0073510128368,58.1381521725269,2.32383110822162,100,0.928890649890865,2.7123686808841,0.157492823030535,518.844884492151,0.357577985394272,0.311788959573913,Low,Low
46.2655776825214,59.3588609171915,1.51640259089086,96.8515647638377,0.929290204935268,2.71478188052525,0.16241580445873,519.009768984301,0.374695715266731,0.31487084763324,Low,Low
52.5078342866333,59.7563271293839,1.71214520155958,81.5310746439695,0.929575295674322,2.71957599056702,0.165966595818613,519.154884492151,0.394481059449164,0.285617293126221,Medium,Low
56.4565817547261,59.7563271293839,2.82643797750101,61.5310746439782,0.929755921056954,2.7203834798339,0.166753479799514,519.268203064237,0.416455811073958,0.237578717811408,Medium,Low
57.6403337318169,59.7563271293839,6.43312033880065,41.5310746439782,0.929862135648913,2.72855818782196,0.169916947121882,519.366543778194,0.456511351342712,0.197066206407935,Medium,Low
56.5642720483278,59.7563271293839,9.19409628968041,21.5310746439782,0.929915739100367,2.73352354774591,0.167944741709575,519.449955716261,0.481931433660983,0.144969563299185,Medium,Low
54.5747616158104,59.7563271293839,10.8383298542358,4.67950988014057,0.929953375506599,2.73868255730541,0.163334799528706,519.543589073023,0.493533164242261,0.0954878760377968,Medium,Low
51.7682462981293,58.5605425326067,11.8601190281816,8.69420091476059e-12,0.92996166486194,2.74322018016159,0.16172686187412,519.635884320611,0.493502765713447,0.0822762157096025,Medium,Low
48.6821321885524,55.938451879254,11.28538420678,0,0.929944841896733,2.74970521032419,0.162625318475209,519.742565748524,0.472718705162045,0.0865624477636905,Medium,Low
45.6790470418844,52.8218896627981,12.7981725441132,0,0.929863031281582,2.7601593321019,0.159537335666837,519.864225034568,0.472098136659368,0.0842667258435696,Medium,Low
42.6580143102438,49.9874618557526,14.8323774444833,0,0.929700553527266,2.77075683726127,0.162121910012158,520.00592860435,0.477381802204517,0.0935082430654317,Medium,Low
39.6324312075557,46.3416251417909,16.580089378722,0,0.929439333970255,2.78145958622768,0.166640645429459,520.167410755438,0.477505291182423,0.106712574906596,Medium,Low
37.2225562741911,43.7461744794906,16.9464122976314,0,0.92906110633812,2.79222906066243,0.171103075565441,520.35,0.467719980483601,0.119840979364474,Medium,Low
35.1568902713111,40.3146883337276,15.6205031895318,0,0.928552179686279,2.80302650208718,0.172203387388415,520.55,0.439239199407243,0.126191463377806,Medium,Low
33.0782906333339,36.5862135085753,14.0983344238684,0,0.927924582395712,2.81381305137265,0.176765040782489,520.75,0.407803973562224,0.1395377558259,Medium,Low
30.5616658175172,34.0497830107398,12.8602721385291,0,0.927182328947336,2.82454988858949,0.180837746855745,520.95,0.381060068204343,0.151876837392704,Low,Low
27.5721164827579,33.3933755598253,12.2979542484066,0,0.926330167230203,2.8351983727181,0.185726180577076,521.15,0.364700059736379,0.165832826760229,Low,Low
23.7521110590451,32.9568146517058,11.637947201272,0,0.925373548171211,2.8457201807146,0.186470268539631,521.35,0.345599346607495,0.171360809479192,Low,Low
19.6542357965887,29.8751156009413,10.6388982452874,0,0.924318590867774,2.85607744543241,0.18873353958732,521.55,0.315337372006962,0.179900066529132,Low,Low
15.5668866225728,24.9222747649586,9.67063025841775,0,0.923172043446482,2.86623289190303,0.194158208222776,521.75,0.280458708711395,0.194757826187279,Low,Low
11.907709781413,20.0581815021977,8.93633965434129,0,0.921941239898116,2.87614997148574,0.197101119418076,521.95,0.249217557703291,0.204508440816942,Low,Low
8.9144848927069,14.5874424411594,8.29107737048201,0,0.920634053165141,2.8857929934032,0.198950277866395,522.15,0.218968892387364,0.211945639102583,Low,Low
6.41946554973774,14.2143665300115,8.04367720838503,0,0.919258844781734,2.89512725318973,0.202019978753117,522.35,0.207201649408556,0.221736745035252,Low,Low
4.06771248934038,8.86102271759901,7.07200303638656,0,0.917824411388506,2.90411915758988,0.204019985173918,522.55,0.175451608626402,0.229237785562176,Low,Low
